image_name,pid,building_id
1927201544399720_bdid_283127156.png,1927201544399720,283127156
4942983949071309_bdid_389980405.png,4942983949071309,389980405
1142284460308293_bdid_309607573.png,1142284460308293,309607573
1381259595874951_bdid_409635756.png,1381259595874951,409635756
429821379904960_bdid_313793050.png,429821379904960,313793050
988288509315689_bdid_375336618.png,988288509315689,375336618
832738202054065_bdid_17919485.png,832738202054065,17919485
978703133922940_bdid_437110158.png,978703133922940,437110158
997392551962644_bdid_309598704.png,997392551962644,309598704
1618320652275247_bdid_291415232.png,1618320652275247,291415232
365944598743323_bdid_308597934.png,365944598743323,308597934
516160296890384_bdid_314033428.png,516160296890384,314033428
1152741252735302_bdid_310914235.png,1152741252735302,310914235
484311150616554_bdid_711848150.png,484311150616554,711848150
996139691904897_bdid_303026074.png,996139691904897,303026074
418610234389152_bdid_239957659.png,418610234389152,239957659
461534682939106_bdid_283140276.png,461534682939106,283140276
962856318967326_bdid_309588742.png,962856318967326,309588742
2125557607617944_bdid_330322591.png,2125557607617944,330322591
975332521001573_bdid_684911607.png,975332521001573,684911607
7913899398630580_bdid_362522363.png,7913899398630580,362522363
685635933692278_bdid_312239155.png,685635933692278,312239155
707306821412314_bdid_310498073.png,707306821412314,310498073
1410519456323194_bdid_684973152.png,1410519456323194,684973152
833992315212044_bdid_470926150.png,833992315212044,470926150
258205152879084_bdid_303265574.png,258205152879084,303265574
184522720101479_bdid_288193727.png,184522720101479,288193727
320187447775404_bdid_362523318.png,320187447775404,362523318
1232300141546296_bdid_312352211.png,1232300141546296,312352211
356856509474399_bdid_681306786.png,356856509474399,681306786
1701358760691937_bdid_309607584.png,1701358760691937,309607584
7737482052961969_bdid_309189530.png,7737482052961969,309189530
2085828431818319_bdid_289140906.png,2085828431818319,289140906
500663245617792_bdid_283160261.png,500663245617792,283160261
846382410256417_bdid_312372679.png,846382410256417,312372679
4958933284196934_bdid_308673934.png,4958933284196934,308673934
295000180336454_bdid_154422876.png,295000180336454,154422876
416253827886055_bdid_437139891.png,416253827886055,437139891
479328854605450_bdid_390275426.png,479328854605450,390275426
1113051130000200_bdid_309185652.png,1113051130000200,309185652
172699225095869_bdid_390481460.png,172699225095869,390481460
1019159725671243_bdid_430638406.png,1019159725671243,430638406
744755404221124_bdid_390272012.png,744755404221124,390272012
1238271203848459_bdid_355582110.png,1238271203848459,355582110
956114822763627_bdid_290089871.png,956114822763627,290089871
712629976540854_bdid_1127638651.png,712629976540854,1127638651
1128644194589199_bdid_437201742.png,1128644194589199,437201742
1502420660482405_bdid_362506027.png,1502420660482405,362506027
1473480496657718_bdid_303409434.png,1473480496657718,303409434
1374457456654169_bdid_684993590.png,1374457456654169,684993590
331532343056227_bdid_310914539.png,331532343056227,310914539
966506401832637_bdid_695562657.png,966506401832637,695562657
1162968611644335_bdid_313787747.png,1162968611644335,313787747
494770285460940_bdid_308678968.png,494770285460940,308678968
1492484851396196_bdid_291399039.png,1492484851396196,291399039
1126960651891277_bdid_323363138.png,1126960651891277,323363138
1142359383486496_bdid_303086820.png,1142359383486496,303086820
414526623522118_bdid_992118165.png,414526623522118,992118165
1027477304554305_bdid_677587733.png,1027477304554305,677587733
497003872152141_bdid_313462737.png,497003872152141,313462737
1158080725437904_bdid_310603758.png,1158080725437904,310603758
1534110100509060_bdid_677294143.png,1534110100509060,677294143
458149020056321_bdid_711859775.png,458149020056321,711859775
519991443715482_bdid_312352902.png,519991443715482,312352902
461309520155935_bdid_711797707.png,461309520155935,711797707
762194725167604_bdid_310929916.png,762194725167604,310929916
1513201649616837_bdid_323364163.png,1513201649616837,323364163
416616044493189_bdid_309584315.png,416616044493189,309584315
1115383753071503_bdid_362511103.png,1115383753071503,362511103
430712289860201_bdid_289141071.png,430712289860201,289141071
514856103545878_bdid_312218586.png,514856103545878,312218586
498934975061552_bdid_318900011.png,498934975061552,318900011
386142860181976_bdid_291551005.png,386142860181976,291551005
660635228379708_bdid_409298864.png,660635228379708,409298864
1564697314384979_bdid_309598705.png,1564697314384979,309598705
1178295396929371_bdid_309580546.png,1178295396929371,309580546
506356208721732_bdid_355602772.png,506356208721732,355602772
1000859348276425_bdid_362503822.png,1000859348276425,362503822
301615782057111_bdid_243875912.png,301615782057111,243875912
520683609418183_bdid_303267303.png,520683609418183,303267303
7802128049870965_bdid_409652867.png,7802128049870965,409652867
338049141632482_bdid_313795236.png,338049141632482,313795236
1691695674909244_bdid_677294112.png,1691695674909244,677294112
443435457056146_bdid_314030045.png,443435457056146,314030045
1238473687136988_bdid_409654945.png,1238473687136988,409654945
1732487107160886_bdid_319039986.png,1732487107160886,319039986
1638580360306287_bdid_601169807.png,1638580360306287,601169807
1026830755558416_bdid_312352920.png,1026830755558416,312352920
423278434023025_bdid_409652871.png,423278434023025,409652871
1814667899008735_bdid_283125198.png,1814667899008735,283125198
2077698269270286_bdid_310601752.png,2077698269270286,310601752
1120391198747390_bdid_351574222.png,1120391198747390,351574222
413697054807148_bdid_309064402.png,413697054807148,309064402
839504096714806_bdid_430638603.png,839504096714806,430638603
367422891722598_bdid_390372705.png,367422891722598,390372705
8043848248993809_bdid_390272011.png,8043848248993809,390272011
455952970142996_bdid_309608351.png,455952970142996,309608351
1183061153044215_bdid_409652852.png,1183061153044215,409652852
422683363899009_bdid_437140163.png,422683363899009,437140163
415198854731841_bdid_331330366.png,415198854731841,331330366
4538151496409122_bdid_437884875.png,4538151496409122,437884875
823824112991387_bdid_301890453.png,823824112991387,301890453
795361332542762_bdid_681047205.png,795361332542762,681047205
1667840656897122_bdid_437274023.png,1667840656897122,437274023
759111509760992_bdid_291415122.png,759111509760992,291415122
396138273404999_bdid_283127148.png,396138273404999,283127148
141164384894723_bdid_437212570.png,141164384894723,437212570
664924858114611_bdid_308705545.png,664924858114611,308705545
158120866499052_bdid_437268686.png,158120866499052,437268686
967217838471033_bdid_409612289.png,967217838471033,409612289
1016015922481438_bdid_288088979.png,1016015922481438,288088979
1151836569578984_bdid_690933219.png,1151836569578984,690933219
1009596310535286_bdid_684949157.png,1009596310535286,684949157
3702349066703954_bdid_409612355.png,3702349066703954,409612355
972260277952714_bdid_303268686.png,972260277952714,303268686
1427747187873172_bdid_291399022.png,1427747187873172,291399022
1012471134214472_bdid_564700684.png,1012471134214472,564700684
382415828125312_bdid_283276018.png,382415828125312,283276018
457537342840263_bdid_684919479.png,457537342840263,684919479
1430377387417124_bdid_310902659.png,1430377387417124,310902659
967190700829360_bdid_309058795.png,967190700829360,309058795
686582515926517_bdid_390372618.png,686582515926517,390372618
819866232038900_bdid_389980417.png,819866232038900,389980417
666893921033530_bdid_303267306.png,666893921033530,303267306
459752760075491_bdid_308684326.png,459752760075491,308684326
7875209625850557_bdid_303018847.png,7875209625850557,303018847
1560259687852842_bdid_313656043.png,1560259687852842,313656043
1853334091801757_bdid_363705492.png,1853334091801757,363705492
1002366418091717_bdid_291360320.png,1002366418091717,291360320
973076744464864_bdid_824057077.png,973076744464864,824057077
437510992302533_bdid_1008024192.png,437510992302533,1008024192
659502651968196_bdid_437281734.png,659502651968196,437281734
368759429297417_bdid_579214024.png,368759429297417,579214024
390480726785185_bdid_283140282.png,390480726785185,283140282
1496968104563088_bdid_681048316.png,1496968104563088,681048316
832871755413977_bdid_437212568.png,832871755413977,437212568
501118872283141_bdid_989706196.png,501118872283141,989706196
536191491452805_bdid_288193383.png,536191491452805,288193383
1084863932591073_bdid_310603908.png,1084863932591073,310603908
711627926681175_bdid_799566597.png,711627926681175,799566597
670882454126263_bdid_685980696.png,670882454126263,685980696
137367698413356_bdid_124469610.png,137367698413356,124469610
990448675304829_bdid_309623944.png,990448675304829,309623944
966846361661749_bdid_291415247.png,966846361661749,291415247
693321491796765_bdid_990203320.png,693321491796765,990203320
1297612654055036_bdid_330855723.png,1297612654055036,330855723
160351173086234_bdid_244906407.png,160351173086234,244906407
750627635630246_bdid_690992149.png,750627635630246,690992149
1129203318354869_bdid_409652858.png,1129203318354869,409652858
390186312602548_bdid_313474756.png,390186312602548,313474756
1143937146939515_bdid_681044753.png,1143937146939515,681044753
853433350167495_bdid_309063640.png,853433350167495,309063640
645439290091717_bdid_988485707.png,645439290091717,988485707
465812806258314_bdid_355903303.png,465812806258314,355903303
489003237143499_bdid_312214405.png,489003237143499,312214405
807654490871915_bdid_262834199.png,807654490871915,262834199
472492657091571_bdid_308695390.png,472492657091571,308695390
1098675167869482_bdid_712142670.png,1098675167869482,712142670
1050258538847666_bdid_312207529.png,1050258538847666,312207529
1639921046809665_bdid_309185659.png,1639921046809665,309185659
1125506645228100_bdid_228638670.png,1125506645228100,228638670
1089953345187154_bdid_389998476.png,1089953345187154,389998476
507464247442662_bdid_312216805.png,507464247442662,312216805
4980352498719863_bdid_330853687.png,4980352498719863,330853687
392843535638725_bdid_38744104.png,392843535638725,38744104
572347200430522_bdid_308676788.png,572347200430522,308676788
430956092976126_bdid_690933329.png,430956092976126,690933329
453162500589344_bdid_390271971.png,453162500589344,390271971
247583721746217_bdid_243875896.png,247583721746217,243875896
720068426784635_bdid_390283004.png,720068426784635,390283004
1182903743061053_bdid_677297680.png,1182903743061053,677297680
1031041590829070_bdid_685981324.png,1031041590829070,685981324
694945748315084_bdid_145657665.png,694945748315084,145657665
447376913850602_bdid_301957584.png,447376913850602,301957584
143256788197596_bdid_289149976.png,143256788197596,289149976
1020640881875411_bdid_312214162.png,1020640881875411,312214162
310876281153468_bdid_308678008.png,310876281153468,308678008
853355223339460_bdid_601203510.png,853355223339460,601203510
1601181223785543_bdid_314561920.png,1601181223785543,314561920
353861134035258_bdid_409948881.png,353861134035258,409948881
256642160875562_bdid_309189648.png,256642160875562,309189648
8443987638950801_bdid_390271978.png,8443987638950801,390271978
155245099895782_bdid_303023321.png,155245099895782,303023321
324730254002515_bdid_312214156.png,324730254002515,312214156
1092257328515309_bdid_309609040.png,1092257328515309,309609040
516746443160395_bdid_308674307.png,516746443160395,308674307
329783573534117_bdid_312210571.png,329783573534117,312210571
1846257782559660_bdid_390271991.png,1846257782559660,390271991
677118554540419_bdid_291415414.png,677118554540419,291415414
154637333639718_bdid_690933203.png,154637333639718,690933203
279301225242413_bdid_355646800.png,279301225242413,355646800
529798975182746_bdid_267205330.png,529798975182746,267205330
2241608769509114_bdid_308677734.png,2241608769509114,308677734
463321002761330_bdid_318908055.png,463321002761330,318908055
3267968736832452_bdid_437268682.png,3267968736832452,437268682
977955780772547_bdid_291415241.png,977955780772547,291415241
400304772995288_bdid_310615474.png,400304772995288,310615474
969052974488983_bdid_437082781.png,969052974488983,437082781
3214840328793736_bdid_685981314.png,3214840328793736,685981314
507883817615849_bdid_390376189.png,507883817615849,390376189
531778531439264_bdid_312207540.png,531778531439264,312207540
2117177911995085_bdid_308590118.png,2117177911995085,308590118
1154360369079042_bdid_308673848.png,1154360369079042,308673848
3561102970789875_bdid_390372565.png,3561102970789875,390372565
2877954759169341_bdid_1090884840.png,2877954759169341,1090884840
112919257797360_bdid_312217178.png,112919257797360,312217178
665928501355689_bdid_685981293.png,665928501355689,685981293
122760860123006_bdid_190723314.png,122760860123006,190723314
144177034761113_bdid_289148441.png,144177034761113,289148441
1634572906923785_bdid_308531514.png,1634572906923785,308531514
1663253941167260_bdid_685065707.png,1663253941167260,685065707
25890108590602902_bdid_437888047.png,25890108590602902,437888047
458375670012437_bdid_840374057.png,458375670012437,840374057
1001557024079094_bdid_308704912.png,1001557024079094,308704912
4898320286955084_bdid_301957069.png,4898320286955084,301957069
1183439232162123_bdid_289147600.png,1183439232162123,289147600
824502242431354_bdid_309581834.png,824502242431354,309581834
1138952960548694_bdid_323363133.png,1138952960548694,323363133
1555999241636360_bdid_310917545.png,1555999241636360,310917545
1459796831340790_bdid_301879830.png,1459796831340790,301879830
1239531999776887_bdid_375343428.png,1239531999776887,375343428
526552229149338_bdid_312212751.png,526552229149338,312212751
363857379764221_bdid_291703338.png,363857379764221,291703338
505799290611098_bdid_332083856.png,505799290611098,332083856
119826607072726_bdid_283134712.png,119826607072726,283134712
1576678889787798_bdid_163674443.png,1576678889787798,163674443
727229481738386_bdid_291399189.png,727229481738386,291399189
561729658474937_bdid_312207169.png,561729658474937,312207169
362352779670548_bdid_309183901.png,362352779670548,309183901
1004451223838516_bdid_303266721.png,1004451223838516,303266721
894469685781840_bdid_297884223.png,894469685781840,297884223
1106188573496285_bdid_310640567.png,1106188573496285,310640567
469949459106207_bdid_684960190.png,469949459106207,684960190
1720334411630968_bdid_437273478.png,1720334411630968,437273478
738637938279363_bdid_409948829.png,738637938279363,409948829
993916758844995_bdid_409649538.png,993916758844995,409649538
3718497005058758_bdid_291415414.png,3718497005058758,291415414
378020781928601_bdid_684973169.png,378020781928601,684973169
692178601972000_bdid_291399186.png,692178601972000,291399186
1596020947438382_bdid_291399185.png,1596020947438382,291399185
1417869596280450_bdid_313656277.png,1417869596280450,313656277
322087017537062_bdid_355582110.png,322087017537062,355582110
359915223757270_bdid_638655419.png,359915223757270,638655419
263067402702040_bdid_684949147.png,263067402702040,684949147
2190144764478978_bdid_684940468.png,2190144764478978,684940468
1759822247842752_bdid_318908918.png,1759822247842752,318908918
443611104968326_bdid_303022797.png,443611104968326,303022797
663265204898326_bdid_409053496.png,663265204898326,409053496
667977504437044_bdid_992118235.png,667977504437044,992118235
1666440390359356_bdid_283276078.png,1666440390359356,283276078
973926724135857_bdid_309185198.png,973926724135857,309185198
152629323897602_bdid_330330943.png,152629323897602,330330943
1603461513776030_bdid_290091688.png,1603461513776030,290091688
1518810575691904_bdid_267165581.png,1518810575691904,267165581
1897903460648290_bdid_437371701.png,1897903460648290,437371701
5408632145836242_bdid_409311626.png,5408632145836242,409311626
804851716803547_bdid_332863643.png,804851716803547,332863643
1093057878442795_bdid_310929795.png,1093057878442795,310929795
750249942802179_bdid_303267330.png,750249942802179,303267330
768904118716341_bdid_301874772.png,768904118716341,301874772
1008373064055471_bdid_308681867.png,1008373064055471,308681867
250393240368204_bdid_255980614.png,250393240368204,255980614
1146033189782659_bdid_409637470.png,1146033189782659,409637470
294936200358413_bdid_288197730.png,294936200358413,288197730
1501934693870509_bdid_308682427.png,1501934693870509,308682427
364257286642106_bdid_351570280.png,364257286642106,351570280
557452885462237_bdid_262833393.png,557452885462237,262833393
403548762715112_bdid_355594975.png,403548762715112,355594975
705191850481846_bdid_684949151.png,705191850481846,684949151
1151311262756679_bdid_332863607.png,1151311262756679,332863607
1422759925091545_bdid_313785633.png,1422759925091545,313785633
851765342957904_bdid_313470032.png,851765342957904,313470032
1605991673303303_bdid_332091311.png,1605991673303303,332091311
325028896044993_bdid_430638430.png,325028896044993,430638430
359823699224292_bdid_309189536.png,359823699224292,309189536
802539960721206_bdid_409648296.png,802539960721206,409648296
1002440704649770_bdid_309189544.png,1002440704649770,309189544
954392919491384_bdid_38744104.png,954392919491384,38744104
645143293229751_bdid_301879886.png,645143293229751,301879886
1128533878475010_bdid_272223658.png,1128533878475010,272223658
454953333696884_bdid_303264659.png,454953333696884,303264659
901100197429684_bdid_1008654500.png,901100197429684,1008654500
8057187824301062_bdid_409637339.png,8057187824301062,409637339
461089070118374_bdid_313470536.png,461089070118374,313470536
662676781510221_bdid_677296752.png,662676781510221,677296752
445539930678553_bdid_313795217.png,445539930678553,313795217
1530204787540801_bdid_267174486.png,1530204787540801,267174486
971481923502125_bdid_332238621.png,971481923502125,332238621
1619653332167289_bdid_409054480.png,1619653332167289,409054480
705337357142254_bdid_332863628.png,705337357142254,332863628
1310729302758875_bdid_684950297.png,1310729302758875,684950297
519652173159021_bdid_243875912.png,519652173159021,243875912
415548121328309_bdid_243875884.png,415548121328309,243875884
843869414328356_bdid_330790864.png,843869414328356,330790864
456051207001684_bdid_681047182.png,456051207001684,681047182
423978223602717_bdid_309024679.png,423978223602717,309024679
325359629488838_bdid_313474762.png,325359629488838,313474762
981036105862639_bdid_430638581.png,981036105862639,430638581
1890336214765072_bdid_390271120.png,1890336214765072,390271120
768048738876906_bdid_288192931.png,768048738876906,288192931
829176309114536_bdid_309623927.png,829176309114536,309623927
646762996409764_bdid_8035182.png,646762996409764,8035182
7886024028141013_bdid_711842537.png,7886024028141013,711842537
378216908528089_bdid_283141645.png,378216908528089,283141645
3130311503873052_bdid_27650470.png,3130311503873052,27650470
367206179692594_bdid_309599739.png,367206179692594,309599739
157137916706948_bdid_313445796.png,157137916706948,313445796
650297792726777_bdid_362506936.png,650297792726777,362506936
2150127468676521_bdid_711806774.png,2150127468676521,711806774
3203828026608940_bdid_308677445.png,3203828026608940,308677445
337018191796220_bdid_301882769.png,337018191796220,301882769
699066757794546_bdid_308599231.png,699066757794546,308599231
2006512046485380_bdid_677296742.png,2006512046485380,677296742
467180595720918_bdid_677587791.png,467180595720918,677587791
3147835538686332_bdid_690931956.png,3147835538686332,690931956
446947567959618_bdid_437270252.png,446947567959618,437270252
1895212497604717_bdid_309660225.png,1895212497604717,309660225
3115884495396867_bdid_437888058.png,3115884495396867,437888058
3701480536759854_bdid_288197279.png,3701480536759854,288197279
112560411274991_bdid_318908907.png,112560411274991,318908907
1186252452384698_bdid_288740619.png,1186252452384698,288740619
266650999006085_bdid_390004136.png,266650999006085,390004136
415646658104830_bdid_684960189.png,415646658104830,684960189
129656122722452_bdid_310929843.png,129656122722452,310929843
7253539711424675_bdid_309068553.png,7253539711424675,309068553
952141483067732_bdid_291415404.png,952141483067732,291415404
476371051568958_bdid_303026071.png,476371051568958,303026071
830514445607434_bdid_312239154.png,830514445607434,312239154
1427235008155635_bdid_309609013.png,1427235008155635,309609013
521163396256217_bdid_437082788.png,521163396256217,437082788
697290544731487_bdid_362522322.png,697290544731487,362522322
808085726829940_bdid_291399028.png,808085726829940,291399028
900223871872386_bdid_309592738.png,900223871872386,309592738
358097402721680_bdid_331330332.png,358097402721680,331330332
953009052025567_bdid_362554139.png,953009052025567,362554139
1949824368767417_bdid_303139004.png,1949824368767417,303139004
275079422265314_bdid_309185675.png,275079422265314,309185675
997824821854540_bdid_17919486.png,997824821854540,17919486
1541421486447549_bdid_312219717.png,1541421486447549,312219717
806046214990997_bdid_312207147.png,806046214990997,312207147
1685939221746099_bdid_409653417.png,1685939221746099,409653417
805899004400430_bdid_362506960.png,805899004400430,362506960
413104218152838_bdid_310604945.png,413104218152838,310604945
1154485782418371_bdid_362553461.png,1154485782418371,362553461
986444266168754_bdid_409054502.png,986444266168754,409054502
1047441483477442_bdid_684920114.png,1047441483477442,684920114
884032362488053_bdid_301878898.png,884032362488053,301878898
150215627489413_bdid_437538948.png,150215627489413,437538948
445383731805956_bdid_684996242.png,445383731805956,684996242
349111603833198_bdid_309061033.png,349111603833198,309061033
1095850640965912_bdid_52325084.png,1095850640965912,52325084
436845052469752_bdid_799010614.png,436845052469752,799010614
7685997361454869_bdid_409302788.png,7685997361454869,409302788
